CODIGO	PROVINCIA	TECNOLOGIA	PRODUCCION_EN_BORNES_DE_LOS_GENERADORES_GWh	PRODUCCION_NETA_GWH	YEAR	PROD_NETAGBH_X_HAB100K	POP100K	PROD_NETAGWH_X_PIBG	PIBG
40	SEGOVIA	Solar fotovoltaica	122.00	120.00	2021	78.09	1.54	0
40	SEGOVIA	Solar fotovoltaica	129.00	128.00	2022	83.22	1.54	0
40	SEGOVIA	Solar fotovoltaica	41.00	41.00	2018	26.74	1.53	12.05	3.40
40	SEGOVIA	Solar fotovoltaica	42.87	42.87	2014	26.91	1.59	13.14	3.26
40	SEGOVIA	Solar fotovoltaica	43.28	43.28	2013	26.77	1.62	13.45	3.22
40	SEGOVIA	Solar fotovoltaica	43.77	43.34	2016	27.84	1.56	12.78	3.39
40	SEGOVIA	Solar fotovoltaica	44.58	44.58	2015	28.29	1.58	13.12	3.40
40	SEGOVIA	Solar fotovoltaica	46.00	45.00	2019	29.39	1.53	12.85	3.50
40	SEGOVIA	Solar fotovoltaica	47.00	46.53	2017	30.18	1.54	14.18	3.28
40	SEGOVIA	Solar termica	0.00	0.00	2013	0.00	1.62	0.00	3.22
40	SEGOVIA	Solar termica	0.00	0.00	2014	0.00	1.59	0.00	3.26
40	SEGOVIA	Solar termica	0.00	0.00	2015	0.00	1.58	0.00	3.40
40	SEGOVIA	Solar termica	0.00	0.00	2016	0.00	1.56	0.00	3.39
40	SEGOVIA	Solar termica	0.00	0.00	2017	0.00	1.54	0.00	3.28
40	SEGOVIA	Solar termica	0.00	0.00	2018	0.00	1.53	0.00	3.40
40	SEGOVIA	Solar termica	0.00	0.00	2019	0.00	1.53	0.00	3.50
40	SEGOVIA	Solar termica	0.00	0.00	2020	0.00	1.53	0.00	3.22
40	SEGOVIA	Solar termica	0.00	0.00	2021	0.00	1.54	0
40	SEGOVIA	Solar termica	0.00	0.00	2022	0.00	1.54	0
40	SEGOVIA	Termica renovable y resto	0.00	0.00	2013	0.00	1.62	0.00	3.22
40	SEGOVIA	Termica renovable y resto	0.00	0.00	2014	0.00	1.59	0.00	3.26
40	SEGOVIA	Termica renovable y resto	0.00	0.00	2015	0.00	1.58	0.00	3.40
40	SEGOVIA	Termica renovable y resto	0.00	0.00	2016	0.00	1.56	0.00	3.39
40	SEGOVIA	TOTAL	316.30	305.98	2014	192.07	1.59	93.79	3.26
40	SEGOVIA	TOTAL	317.09	304.33	2016	195.52	1.56	89.75	3.39
40	SEGOVIA	TOTAL	322.54	310.00	2015	196.74	1.58	91.26	3.40
40	SEGOVIA	TOTAL	334.13	324.21	2017	210.27	1.54	98.81	3.28
40	SEGOVIA	TOTAL	342.00	332.00	2018	216.51	1.53	97.61	3.40
40	SEGOVIA	TOTAL	409.00	397.00	2019	259.26	1.53	113.40	3.50
40	SEGOVIA	TOTAL	420.00	407.00	2022	264.62	1.54	0
40	SEGOVIA	TOTAL	442.66	422.98	2013	261.58	1.62	131.44	3.22
40	SEGOVIA	TOTAL	472.00	456.00	2021	296.75	1.54	0
40	SEGOVIA	TOTAL	479.00	463.00	2020	301.67	1.53	143.86	3.22
41	SEVILLA	Combustibles	175	169	2022	8.67	19.48	0
41	SEVILLA	Combustibles	299.88	288.17	2013	14.84	19.42	8.50	33.91
41	SEVILLA	Combustibles	325.32	312.23	2015	16.08	19.41	8.77	35.60
41	SEVILLA	Combustibles	332.05	319.13	2014	16.44	19.41	9.23	34.57
41	SEVILLA	Combustibles	360.52	346.24	2016	17.85	19.40	9.53	36.32
41	SEVILLA	Combustibles	424	405	2021	20.79	19.48	0
41	SEVILLA	Combustibles	443.00	425.00	2019	21.88	19.42	10.48	40.54
41	SEVILLA	Combustibles	448.77	428.55	2017	22.10	19.40	11.29	37.96
41	SEVILLA	Combustibles	456.00	438.00	2020	22.46	19.50	11.91	36.79
41	SEVILLA	Combustibles	459.00	440.00	2018	22.68	19.40	11.20	39.28
41	SEVILLA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	19.48	0
41	SEVILLA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	19.48	0
41	SEVILLA	Eolica	228.00	223.00	2018	11.50	19.40	5.68	39.28
41	SEVILLA	Eolica	283.00	279.00	2022	14.32	19.48	0
41	SEVILLA	Eolica	292.00	285.00	2021	14.63	19.48	0
41	SEVILLA	Eolica	294.62	287.12	2014	14.79	19.41	8.31	34.57
41	SEVILLA	Eolica	299.00	292.00	2020	14.97	19.50	7.94	36.79
41	SEVILLA	Eolica	302.76	294.98	2015	15.19	19.41	8.28	35.60
41	SEVILLA	Eolica	318.00	312.00	2019	16.06	19.42	7.70	40.54
41	SEVILLA	Eolica	318.82	310.70	2013	16.00	19.42	9.16	33.91
41	SEVILLA	Eolica	346.48	334.77	2017	17.26	19.40	8.82	37.96
41	SEVILLA	Eolica	347.72	330.65	2016	17.05	19.40	9.10	36.32
41	SEVILLA	Hidraulica	105.00	103.00	2019	5.30	19.42	2.54	40.54
41	SEVILLA	Hidraulica	107.57	105.78	2017	5.45	19.40	2.79	37.96
41	SEVILLA	Hidraulica	120.00	118.00	2018	6.08	19.40	3.00	39.28
41	SEVILLA	Hidraulica	122.00	120.00	2021	6.16	19.48	0
41	SEVILLA	Hidraulica	124.00	122.00	2022	6.26	19.48	0
41	SEVILLA	Hidraulica	126.00	124.00	2020	6.36	19.50	3.37	36.79
41	SEVILLA	Hidraulica	248.38	243.53	2015	12.54	19.41	6.84	35.60
41	SEVILLA	Hidraulica	257.53	253.03	2016	13.04	19.40	6.97	36.32
41	SEVILLA	Hidraulica	348.22	340.97	2014	17.56	19.41	9.86	34.57
41	SEVILLA	Hidraulica	361.82	354.13	2013	18.23	19.42	10.44	33.91
41	SEVILLA	Nuclear	0.00	0.00	2013	0.00	19.42	0.00	33.91
41	SEVILLA	Nuclear	0.00	0.00	2014	0.00	19.41	0.00	34.57
41	SEVILLA	Nuclear	0.00	0.00	2015	0.00	19.41	0.00	35.60
41	SEVILLA	Nuclear	0.00	0.00	2016	0.00	19.40	0.00	36.32
41	SEVILLA	Nuclear	0.00	0.00	2017	0.00	19.40	0.00	37.96
41	SEVILLA	Nuclear	0.00	0.00	2018	0.00	19.40	0.00	39.28
41	SEVILLA	Nuclear	0.00	0.00	2019	0.00	19.42	0.00	40.54
41	SEVILLA	Nuclear	0.00	0.00	2020	0.00	19.50	0.00	36.79
41	SEVILLA	Nuclear	0.00	0.00	2021	0.00	19.48	0
41	SEVILLA	Nuclear	0.00	0.00	2022	0.00	19.48	0
41	SEVILLA	Solar fotovoltaica	1799.00	1781.00	2020	91.32	19.50	48.42	36.79
41	SEVILLA	Solar fotovoltaica	2519.00	2494.00	2022	128.00	19.48	0
41	SEVILLA	Solar fotovoltaica	2533.00	2507.00	2021	128.71	19.48	0
41	SEVILLA	Solar fotovoltaica	377.00	373.00	2018	19.23	19.40	9.50	39.28
41	SEVILLA	Solar fotovoltaica	383.23	379.44	2016	19.56	19.40	10.45	36.32
41	SEVILLA	Solar fotovoltaica	396.06	396.06	2015	20.40	19.41	11.12	35.60
41	SEVILLA	Solar fotovoltaica	401.09	401.09	2014	20.66	19.41	11.60	34.57
41	SEVILLA	Solar fotovoltaica	401.85	401.85	2013	20.69	19.42	11.85	33.91
41	SEVILLA	Solar fotovoltaica	403.18	399.19	2017	20.58	19.40	10.52	37.96
41	SEVILLA	Solar fotovoltaica	544.00	538.00	2019	27.70	19.42	13.27	40.54
41	SEVILLA	Solar termica	1009.37	917.61	2017	47.31	19.40	24.17	37.96
41	SEVILLA	Solar termica	776.33	705.76	2013	36.34	19.42	20.81	33.91
41	SEVILLA	Solar termica	818.00	743.00	2022	38.13	19.48	0
41	SEVILLA	Solar termica	857.00	779.00	2018	40.16	19.40	19.83	39.28
41	SEVILLA	Solar termica	867.66	788.78	2014	40.63	19.41	22.82	34.57
41	SEVILLA	Solar termica	873.00	793.00	2020	40.66	19.50	21.56	36.79
41	SEVILLA	Solar termica	907.00	825.00	2021	42.35	19.48	0
41	SEVILLA	Solar termica	935.32	850.29	2015	43.80	19.41	23.88	35.60
41	SEVILLA	Solar termica	975.68	886.98	2016	45.73	19.40	24.42	36.32
41	SEVILLA	Solar termica	995.00	904.00	2019	46.54	19.42	22.30	40.54
41	SEVILLA	Termica renovable y resto	104.77	103.44	2014	5.33	19.41	2.99	34.57
41	SEVILLA	Termica renovable y resto	149.39	145.64	2013	7.50	19.42	4.30	33.91
41	SEVILLA	Termica renovable y resto	79.32	75.98	2016	3.92	19.40	2.09	36.32
41	SEVILLA	Termica renovable y resto	83.48	79.61	2015	4.10	19.41	2.24	35.60
41	SEVILLA	TOTAL	2041.00	1933.00	2018	99.64	19.40	49.21	39.28
41	SEVILLA	TOTAL	2160.18	2061.44	2013	106.14	19.42	60.79	33.91
41	SEVILLA	TOTAL	2184.88	2072.28	2015	106.74	19.41	58.20	35.60
41	SEVILLA	TOTAL	2207.24	2102.23	2014	108.29	19.41	60.81	34.57
41	SEVILLA	TOTAL	2295.07	2165.18	2016	111.62	19.40	59.62	36.32
41	SEVILLA	TOTAL	2315.37	2185.89	2017	112.70	19.40	57.58	37.96
41	SEVILLA	TOTAL	2405.00	2283.00	2019	117.54	19.42	56.32	40.54
41	SEVILLA	TOTAL	3553.00	3428.00	2020	175.78	19.50	93.19	36.79
41	SEVILLA	TOTAL	3918.00	3808.00	2022	195.44	19.48	0
41	SEVILLA	TOTAL	4277.00	4142.00	2021	212.64	19.48	0
42	SORIA	Combustibles	115.83	109.34	2016	121.43	0.90	50.53	2.16
42	SORIA	Combustibles	224	213	2022	241.01	0.88	0
42	SORIA	Combustibles	317.00	295.00	2018	332.96	0.89	118.40	2.49
42	SORIA	Combustibles	324.68	302.48	2017	340.24	0.89	136.85	2.21
42	SORIA	Combustibles	366.00	341.00	2019	384.72	0.89	135.07	2.52
42	SORIA	Combustibles	4.06	3.95	2015	4.34	0.91	1.83	2.16
42	SORIA	Combustibles	503.00	473.00	2020	532.15	0.89	208.77	2.27
42	SORIA	Combustibles	534	502	2021	565.65	0.89	0
42	SORIA	Combustibles	593.25	552.55	2013	592.29	0.93	266.89	2.07
42	SORIA	Combustibles	83.4	78.48	2014	85.10	0.92	37.50	2.09
42	SORIA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	0.89	0
42	SORIA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	0.88	0
42	SORIA	Eolica	2462.00	2402.00	2021	2706.57	0.89	0
42	SORIA	Eolica	2504.07	2446.55	2016	2717.18	0.90	1130.66	2.16
42	SORIA	Eolica	2511.00	2450.00	2020	2756.40	0.89	1081.37	2.27
42	SORIA	Eolica	2568.13	2492.91	2017	2804.08	0.89	1127.87	2.21
42	SORIA	Eolica	2600.00	2525.00	2018	2849.89	0.89	1013.40	2.49
42	SORIA	Eolica	2630.00	2575.00	2022	2913.65	0.88	0
42	SORIA	Eolica	2635.98	2575.79	2015	2830.35	0.91	1194.67	2.16
42	SORIA	Eolica	2952.00	2865.00	2019	3232.32	0.89	1134.83	2.52
42	SORIA	Eolica	2954.35	2882.03	2014	3125.13	0.92	1377.19	2.09
42	SORIA	Eolica	2989.86	2927.80	2013	3138.35	0.93	1414.19	2.07
42	SORIA	Hidraulica	17.63	17.49	2017	19.67	0.89	7.91	2.21
42	SORIA	Hidraulica	31.00	31.00	2019	34.97	0.89	12.28	2.52
42	SORIA	Hidraulica	34.00	33.00	2018	37.25	0.89	13.24	2.49
42	SORIA	Hidraulica	35.42	34.74	2015	38.17	0.91	16.11	2.16
42	SORIA	Hidraulica	36.00	36.00	2020	40.50	0.89	15.89	2.27
42	SORIA	Hidraulica	37.00	36.00	2021	40.56	0.89	0
42	SORIA	Hidraulica	40.01	39.44	2016	43.80	0.90	18.23	2.16
42	SORIA	Hidraulica	44.89	44.73	2013	47.95	0.93	21.61	2.07
42	SORIA	Hidraulica	50.67	50.33	2014	54.58	0.92	24.05	2.09
42	SORIA	Hidraulica	9.00	8.00	2022	9.05	0.88	0
42	SORIA	Nuclear	0.00	0.00	2013	0.00	0.93	0.00	2.07
42	SORIA	Nuclear	0.00	0.00	2014	0.00	0.92	0.00	2.09
42	SORIA	Nuclear	0.00	0.00	2015	0.00	0.91	0.00	2.16
42	SORIA	Nuclear	0.00	0.00	2016	0.00	0.90	0.00	2.16
42	SORIA	Nuclear	0.00	0.00	2017	0.00	0.89	0.00	2.21
42	SORIA	Nuclear	0.00	0.00	2018	0.00	0.89	0.00	2.49
42	SORIA	Nuclear	0.00	0.00	2019	0.00	0.89	0.00	2.52
42	SORIA	Nuclear	0.00	0.00	2020	0.00	0.89	0.00	2.27
42	SORIA	Nuclear	0.00	0.00	2021	0.00	0.89	0
42	SORIA	Nuclear	0.00	0.00	2022	0.00	0.88	0
42	SORIA	Solar fotovoltaica	32.00	32.00	2020	36.00	0.89	14.12	2.27
42	SORIA	Solar fotovoltaica	33.00	33.00	2022	37.34	0.88	0
42	SORIA	Solar fotovoltaica	33.19	33.19	2013	35.58	0.93	16.03	2.07
42	SORIA	Solar fotovoltaica	33.50	33.50	2014	36.33	0.92	16.01	2.09
42	SORIA	Solar fotovoltaica	34.00	33.00	2018	37.25	0.89	13.24	2.49
42	SORIA	Solar fotovoltaica	34.00	33.00	2021	37.18	0.89	0
42	SORIA	Solar fotovoltaica	34.53	34.19	2016	37.97	0.90	15.80	2.16
42	SORIA	Solar fotovoltaica	34.88	34.88	2015	38.33	0.91	16.18	2.16
42	SORIA	Solar fotovoltaica	36.63	36.27	2017	40.80	0.89	16.41	2.21
42	SORIA	Solar fotovoltaica	37.00	37.00	2019	41.74	0.89	14.66	2.52
42	SORIA	Solar termica	0.00	0.00	2013	0.00	0.93	0.00	2.07
42	SORIA	Solar termica	0.00	0.00	2014	0.00	0.92	0.00	2.09
42	SORIA	Solar termica	0.00	0.00	2015	0.00	0.91	0.00	2.16
42	SORIA	Solar termica	0.00	0.00	2016	0.00	0.90	0.00	2.16
42	SORIA	Solar termica	0.00	0.00	2017	0.00	0.89	0.00	2.21
42	SORIA	Solar termica	0.00	0.00	2018	0.00	0.89	0.00	2.49
42	SORIA	Solar termica	0.00	0.00	2019	0.00	0.89	0.00	2.52
42	SORIA	Solar termica	0.00	0.00	2020	0.00	0.89	0.00	2.27
42	SORIA	Solar termica	0.00	0.00	2021	0.00	0.89	0
42	SORIA	Solar termica	0.00	0.00	2022	0.00	0.88	0
42	SORIA	Termica renovable y resto	131.93	120.14	2016	133.43	0.90	55.52	2.16
42	SORIA	Termica renovable y resto	134.70	122.88	2015	135.02	0.91	56.99	2.16
42	SORIA	Termica renovable y resto	21.45	21.11	2014	22.89	0.92	10.09	2.09
42	SORIA	Termica renovable y resto	21.53	21.47	2013	23.01	0.93	10.37	2.07
42	SORIA	TOTAL	2826.37	2749.66	2016	3053.82	0.90	1270.75	2.16
42	SORIA	TOTAL	2845.05	2772.23	2015	3046.21	0.91	1285.78	2.16
42	SORIA	TOTAL	2896.00	2830.00	2022	3202.19	0.88	0
42	SORIA	TOTAL	2947.07	2849.15	2017	3204.78	0.89	1289.04	2.21
42	SORIA	TOTAL	2984.00	2886.00	2018	3257.34	0.89	1158.29	2.49
42	SORIA	TOTAL	3067.00	2974.00	2021	3351.10	0.89	0
42	SORIA	TOTAL	3082.00	2990.00	2020	3363.94	0.89	1319.71	2.27
42	SORIA	TOTAL	3143.38	3065.45	2014	3324.03	0.92	1464.84	2.09
42	SORIA	TOTAL	3386.00	3273.00	2019	3692.63	0.89	1296.44	2.52
42	SORIA	TOTAL	3682.72	3579.73	2013	3837.17	0.93	1729.09	2.07
43	TARRAGONA	Combustibles	2575.56	2514.67	2014	313.96	8.01	121.83	20.64
43	TARRAGONA	Combustibles	2929.00	2840.00	2018	356.83	7.96	117.62	24.15
43	TARRAGONA	Combustibles	3100.39	2993.68	2015	376.52	7.95	136.78	21.89
43	TARRAGONA	Combustibles	3149.35	3042.75	2013	375.57	8.10	150.33	20.24
43	TARRAGONA	Combustibles	3215.09	3119.42	2016	393.72	7.92	136.18	22.91
43	TARRAGONA	Combustibles	3241	3172	2021	385.74	8.22	0
43	TARRAGONA	Combustibles	3246.00	3158.00	2020	386.64	8.17	147.25	21.45
43	TARRAGONA	Combustibles	3579	3473	2022	418.40	8.30	0
43	TARRAGONA	Combustibles	3686.51	3567.94	2017	450.67	7.92	148.79	23.98
43	TARRAGONA	Combustibles	5205.00	5067.00	2019	629.70	8.05	205.61	24.64
43	TARRAGONA	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	8.22	0
43	TARRAGONA	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	8.30	0
43	TARRAGONA	Eolica	1440.00	1426.00	2022	171.79	8.30	0
43	TARRAGONA	Eolica	1611.67	1597.75	2015	200.95	7.95	73.00	21.89
43	TARRAGONA	Eolica	1630.00	1590.00	2021	193.36	8.22	0
43	TARRAGONA	Eolica	1668.00	1628.00	2020	199.32	8.17	75.91	21.45
43	TARRAGONA	Eolica	1687.71	1673.48	2016	211.22	7.92	73.06	22.91
43	TARRAGONA	Eolica	1728.00	1687.00	2018	211.96	7.96	69.87	24.15
43	TARRAGONA	Eolica	1776.71	1747.47	2017	220.73	7.92	72.87	23.98
43	TARRAGONA	Eolica	1785.29	1767.96	2014	220.73	8.01	85.65	20.64
43	TARRAGONA	Eolica	1977.00	1933.00	2019	240.22	8.05	78.44	24.64
43	TARRAGONA	Eolica	1992.95	1965.18	2013	242.56	8.10	97.09	20.24
43	TARRAGONA	Hidraulica	1007.05	993.65	2014	124.06	8.01	48.14	20.64
43	TARRAGONA	Hidraulica	1194.00	1171.00	2018	147.13	7.96	48.50	24.15
43	TARRAGONA	Hidraulica	1228.74	1212.97	2013	149.72	8.10	59.93	20.24
43	TARRAGONA	Hidraulica	436.00	431.00	2022	51.92	8.30	0
43	TARRAGONA	Hidraulica	658.00	647.00	2021	78.68	8.22	0
43	TARRAGONA	Hidraulica	658.57	646.44	2017	81.65	7.92	26.96	23.98
43	TARRAGONA	Hidraulica	698.00	686.00	2019	85.25	8.05	27.84	24.64
43	TARRAGONA	Hidraulica	830.35	820.27	2016	103.53	7.92	35.81	22.91
43	TARRAGONA	Hidraulica	882.88	871.21	2015	109.57	7.95	39.81	21.89
43	TARRAGONA	Hidraulica	918.00	902.00	2020	110.43	8.17	42.06	21.45
43	TARRAGONA	Nuclear	22027.00	20999.00	2018	2638.39	7.96	869.69	24.15
43	TARRAGONA	Nuclear	23731.92	22742.18	2014	2839.36	8.01	1101.79	20.64
43	TARRAGONA	Nuclear	24286.38	23291.83	2015	2929.42	7.95	1064.19	21.89
43	TARRAGONA	Nuclear	24408.00	23385.00	2021	2843.82	8.22	0
43	TARRAGONA	Nuclear	24565.00	23556.00	2019	2927.43	8.05	955.85	24.64
43	TARRAGONA	Nuclear	24709.70	23749.69	2013	2931.42	8.10	1173.36	20.24
43	TARRAGONA	Nuclear	24739.94	23758.20	2016	2998.64	7.92	1037.18	22.91
43	TARRAGONA	Nuclear	24885.00	23887.00	2020	2924.56	8.17	1113.82	21.45
43	TARRAGONA	Nuclear	25033.00	23993.00	2022	2890.46	8.30	0
43	TARRAGONA	Nuclear	25252.02	24216.32	2017	3058.80	7.92	1009.86	23.98
43	TARRAGONA	Solar fotovoltaica	68.00	67.00	2021	8.15	8.22	0
43	TARRAGONA	Solar fotovoltaica	70.00	69.00	2022	8.31	8.30	0
43	TARRAGONA	Solar fotovoltaica	72.00	71.00	2018	8.92	7.96	2.94	24.15
43	TARRAGONA	Solar fotovoltaica	72.00	71.00	2020	8.69	8.17	3.31	21.45
43	TARRAGONA	Solar fotovoltaica	76.80	76.04	2016	9.60	7.92	3.32	22.91
43	TARRAGONA	Solar fotovoltaica	77.65	77.65	2014	9.69	8.01	3.76	20.64
43	TARRAGONA	Solar fotovoltaica	77.77	77.77	2015	9.78	7.95	3.55	21.89
43	TARRAGONA	Solar fotovoltaica	78.05	77.28	2017	9.76	7.92	3.22	23.98
43	TARRAGONA	Solar fotovoltaica	79.00	79.00	2019	9.82	8.05	3.21	24.64
43	TARRAGONA	Solar fotovoltaica	80.45	80.45	2013	9.93	8.10	3.97	20.24
43	TARRAGONA	Solar termica	0.00	0.00	2013	0.00	8.10	0.00	20.24
43	TARRAGONA	Solar termica	0.00	0.00	2014	0.00	8.01	0.00	20.64
43	TARRAGONA	Solar termica	0.00	0.00	2015	0.00	7.95	0.00	21.89
43	TARRAGONA	Solar termica	0.00	0.00	2016	0.00	7.92	0.00	22.91
43	TARRAGONA	Solar termica	0.00	0.00	2017	0.00	7.92	0.00	23.98
43	TARRAGONA	Solar termica	0.00	0.00	2018	0.00	7.96	0.00	24.15
43	TARRAGONA	Solar termica	0.00	0.00	2019	0.00	8.05	0.00	24.64
43	TARRAGONA	Solar termica	0.00	0.00	2020	0.00	8.17	0.00	21.45
43	TARRAGONA	Solar termica	0.00	0.00	2021	0.00	8.22	0
43	TARRAGONA	Solar termica	0.00	0.00	2022	0.00	8.30	0
43	TARRAGONA	Termica renovable y resto	100.06	87.75	2015	11.04	7.95	4.01	21.89
43	TARRAGONA	Termica renovable y resto	76.60	75.72	2013	9.35	8.10	3.74	20.24
43	TARRAGONA	Termica renovable y resto	81.85	70.60	2016	8.91	7.92	3.08	22.91
43	TARRAGONA	Termica renovable y resto	83.30	82.68	2014	10.32	8.01	4.01	20.64
43	TARRAGONA	TOTAL	27950.00	26768.00	2018	3363.23	7.96	1108.62	24.15
43	TARRAGONA	TOTAL	29260.77	28178.78	2014	3518.12	8.01	1365.18	20.64
43	TARRAGONA	TOTAL	30006.00	28861.00	2021	3509.75	8.22	0
43	TARRAGONA	TOTAL	30059.13	28919.99	2015	3637.27	7.95	1321.34	21.89
43	TARRAGONA	TOTAL	30559.00	29393.00	2022	3541.01	8.30	0
43	TARRAGONA	TOTAL	30631.73	29518.00	2016	3725.61	7.92	1288.63	22.91
43	TARRAGONA	TOTAL	30790.00	29646.00	2020	3629.65	8.17	1382.36	21.45
43	TARRAGONA	TOTAL	31237.79	30126.76	2013	3718.54	8.10	1488.42	20.24
43	TARRAGONA	TOTAL	31451.86	30255.44	2017	3821.61	7.92	1261.70	23.98
43	TARRAGONA	TOTAL	32524.00	31321.00	2019	3892.43	8.05	1270.94	24.64
44	TERUEL	Combustibles	2157.00	2006.00	2019	1495.49	1.34	590.91	3.39
44	TERUEL	Combustibles	342	332	2022	246.99	1.34	0
44	TERUEL	Combustibles	3755.00	3472.00	2018	2580.03	1.35	1034.53	3.36
44	TERUEL	Combustibles	3868.32	3529.9	2016	2577.00	1.37	1093.84	3.23
44	TERUEL	Combustibles	4197.34	3828	2013	2692.30	1.42	1147.49	3.34
44	TERUEL	Combustibles	4973.97	4553.1	2015	3277.21	1.39	1401.18	3.25
44	TERUEL	Combustibles	5309.57	4901.67	2014	3492.09	1.40	1468.87	3.34
44	TERUEL	Combustibles	5639.79	5247.91	2017	3871.22	1.36	1640.79	3.20
44	TERUEL	Combustibles	564.00	532.00	2020	396.49	1.34	170.33	3.12
44	TERUEL	Combustibles	574	555	2021	412.50	1.35	0
44	TERUEL	Energia Mareomotriz. olas	0.00	0.00	2021	0.00	1.35	0
44	TERUEL	Energia Mareomotriz. olas	0.00	0.00	2022	0.00	1.34	0
44	TERUEL	Eolica	1151.00	1123.00	2020	836.96	1.34	359.56	3.12
44	TERUEL	Eolica	1453.00	1418.00	2021	1053.92	1.35	0
44	TERUEL	Eolica	1557.00	1490.00	2022	1108.46	1.34	0
44	TERUEL	Eolica	466.50	458.12	2015	329.74	1.39	140.98	3.25
44	TERUEL	Eolica	480.40	472.07	2016	344.63	1.37	146.28	3.23
44	TERUEL	Eolica	491.76	479.86	2017	353.98	1.36	150.03	3.20
44	TERUEL	Eolica	511.00	499.00	2018	370.81	1.35	148.68	3.36
44	TERUEL	Eolica	535.07	526.40	2014	375.02	1.40	157.74	3.34
44	TERUEL	Eolica	547.99	538.42	2013	378.68	1.42	161.40	3.34
44	TERUEL	Eolica	589.00	564.00	2019	420.47	1.34	166.14	3.39
44	TERUEL	Hidraulica	13.7	13.3	2016	9.71	1.37	4.12	3.23
44	TERUEL	Hidraulica	16.00	16.00	2018	11.89	1.35	4.77	3.36
44	TERUEL	Hidraulica	19.00	19.00	2020	14.16	1.34	6.08	3.12
44	TERUEL	Hidraulica	19.84	19.16	2014	13.65	1.40	5.74	3.34
44	TERUEL	Hidraulica	2.00	2.00	2022	1.49	1.34	0
44	TERUEL	Hidraulica	29.77	29.2	2015	21.02	1.39	8.99	3.25
44	TERUEL	Hidraulica	34.69	33.9	2013	23.84	1.42	10.16	3.34
44	TERUEL	Hidraulica	7.00	7.00	2019	5.22	1.34	2.06	3.39
44	TERUEL	Hidraulica	8.00	8.00	2021	5.95	1.35	0
44	TERUEL	Hidraulica	9.13	8.94	2017	6.59	1.36	2.80	3.20
44	TERUEL	Nuclear	0.00	0.00	2013	0.00	1.42	0.00	3.34
44	TERUEL	Nuclear	0.00	0.00	2014	0.00	1.40	0.00	3.34
44	TERUEL	Nuclear	0.00	0.00	2015	0.00	1.39	0.00	3.25
44	TERUEL	Nuclear	0.00	0.00	2016	0.00	1.37	0.00	3.23
44	TERUEL	Nuclear	0.00	0.00	2017	0.00	1.36	0.00	3.20
44	TERUEL	Nuclear	0.00	0.00	2018	0.00	1.35	0.00	3.36
44	TERUEL	Nuclear	0.00	0.00	2019	0.00	1.34	0.00	3.39
44	TERUEL	Nuclear	0.00	0.00	2020	0.00	1.34	0.00	3.12
44	TERUEL	Nuclear	0.00	0.00	2021	0.00	1.35	0
44	TERUEL	Nuclear	0.00	0.00	2022	0.00	1.34	0
44	TERUEL	Solar fotovoltaica	223.00	221.00	2020	164.71	1.34	70.76	3.12
44	TERUEL	Solar fotovoltaica	385.00	382.00	2021	283.92	1.35	0
44	TERUEL	Solar fotovoltaica	49.00	48.00	2018	35.67	1.35	14.30	3.36
44	TERUEL	Solar fotovoltaica	50.02	49.52	2016	36.15	1.37	15.35	3.23
44	TERUEL	Solar fotovoltaica	51.19	51.19	2015	36.85	1.39	15.75	3.25
44	TERUEL	Solar fotovoltaica	51.52	51.52	2014	36.70	1.40	15.44	3.34
44	TERUEL	Solar fotovoltaica	52.06	52.06	2013	36.61	1.42	15.61	3.34
44	TERUEL	Solar fotovoltaica	53.34	52.81	2017	38.96	1.36	16.51	3.20
44	TERUEL	Solar fotovoltaica	55.00	55.00	2019	41.00	1.34	16.20	3.39
44	TERUEL	Solar fotovoltaica	587.00	581.00	2022	432.22	1.34	0
44	TERUEL	Solar termica	0.00	0.00	2013	0.00	1.42	0.00	3.34
44	TERUEL	Solar termica	0.00	0.00	2014	0.00	1.40	0.00	3.34
44	TERUEL	Solar termica	0.00	0.00	2015	0.00	1.39	0.00	3.25
44	TERUEL	Solar termica	0.00	0.00	2016	0.00	1.37	0.00	3.23
44	TERUEL	Solar termica	0.00	0.00	2017	0.00	1.36	0.00	3.20
44	TERUEL	Solar termica	0.00	0.00	2018	0.00	1.35	0.00	3.36
44	TERUEL	Solar termica	0.00	0.00	2019	0.00	1.34	0.00	3.39
44	TERUEL	Solar termica	0.00	0.00	2020	0.00	1.34	0.00	3.12
44	TERUEL	Solar termica	0.00	0.00	2021	0.00	1.35	0
44	TERUEL	Solar termica	0.00	0.00	2022	0.00	1.34	0
44	TERUEL	Termica renovable y resto	0.00	0.00	2013	0.00	1.42	0.00	3.34
44	TERUEL	Termica renovable y resto	0.00	0.00	2014	0.00	1.40	0.00	3.34
44	TERUEL	Termica renovable y resto	0.00	0.00	2015	0.00	1.39	0.00	3.25
44	TERUEL	Termica renovable y resto	0.00	0.00	2016	0.00	1.37	0.00	3.23
44	TERUEL	TOTAL	1957.00	1895.00	2020	1412.32	1.34	606.74	3.12
